#t  x  v 
4.33000  -3.73121  9.27771 
4.34000  -3.63825  9.31456 
4.35000  -3.54492  9.35047 
4.36000  -3.45124  9.38545 
4.37000  -3.35721  9.41950 
4.38000  -3.26285  9.45260 
4.39000  -3.16816  9.48475 
4.40000  -3.07315  9.51596 
4.41000  -2.97784  9.54621 
4.42000  -2.88223  9.57551 
4.43000  -2.78633  9.60386 
4.44000  -2.69015  9.63124 
4.45000  -2.59371  9.65766 
4.46000  -2.49700  9.68311 
4.47000  -2.40004  9.70760 
4.48000  -2.30285  9.73111 
4.49000  -2.20542  9.75365 
4.50000  -2.10777  9.77522 
4.51000  -2.00992  9.79581 
4.52000  -1.91186  9.81542 
4.53000  -1.81361  9.83404 
4.54000  -1.71518  9.85169 
4.55000  -1.61658  9.86835 
4.56000  -1.51781  9.88402 
4.57000  -1.41889  9.89870 
4.58000  -1.31984  9.91239 
4.59000  -1.22065  9.92510 
4.60000  -1.12133  9.93681 
4.61000  -1.02191  9.94752 
4.62000  -0.92238  9.95725 
4.63000  -0.82277  9.96597 
4.64000  -0.72306  9.97370 
4.65000  -0.62329  9.98043 
4.66000  -0.52346  9.98617 
4.67000  -0.42357  9.99090 
4.68000  -0.32364  9.99464 
4.69000  -0.22368  9.99737 
4.70000  -0.12369  9.99911 
4.71000  -0.02369  9.99985 
4.72000  0.07631  9.99958 
4.73000  0.17630  9.99832 
4.74000  0.27627  9.99606 
4.75000  0.37622  9.99280 
4.76000  0.47613  9.98853 
4.77000  0.57599  9.98327 
4.78000  0.67579  9.97701 
4.79000  0.77553  9.96976 
4.80000  0.87519  9.96150 
4.81000  0.97476  9.95225 
4.82000  1.07423  9.94201 
4.83000  1.17360  9.93077 
4.84000  1.27285  9.91854 
4.85000  1.37197  9.90531 
4.86000  1.47096  9.89110 
4.87000  1.56979  9.87590 
4.88000  1.66847  9.85970 
4.89000  1.76699  9.84253 
4.90000  1.86532  9.82437 
4.91000  1.96347  9.80522 
4.92000  2.06143  9.78510 
4.93000  2.15918  9.76399 
4.94000  2.25671  9.74191 
4.95000  2.35401  9.71886 
4.96000  2.45109  9.69484 
4.97000  2.54791  9.66984 
4.98000  2.64448  9.64388 
4.99000  2.74079  9.61695 
5.00000  2.83682  9.58906 
5.01000  2.93257  9.56022 
5.02000  3.02803  9.53041 
5.03000  3.12318  9.49966 
5.04000  3.21802  9.46795 
5.05000  3.31254  9.43530 
5.06000  3.40673  9.40170 
5.07000  3.50057  9.36717 
5.08000  3.59407  9.33169 
5.09000  3.68721  9.29529 
5.10000  3.77997  9.25795 
5.11000  3.87236  9.21969 
5.12000  3.96437  9.18051 
5.13000  4.05597  9.14040 
5.14000  4.14718  9.09939 
5.15000  4.23796  9.05746 
5.16000  4.32833  9.01463 
5.17000  4.41826  8.97090 
5.18000  4.50774  8.92627 
5.19000  4.59678  8.88075 
5.20000  4.68536  8.83433 
5.21000  4.77347  8.78704 
5.22000  4.86110  8.73887 
5.23000  4.94824  8.68982 
