# L=100 N=25
# t x1 y1 x2 y2 x3 y3 x4 y4 x5 y5 x6 y6 x7 y7 x8 y8 x9 y9 x10 y10 x11 y11 x12 y12 x13 y13 x14 y14 x15 y15 x16 y16 x17 y17 x18 y18 x19 y19 x20 y20 x21 y21 x22 y22 x23 y23 x24 y24 x25 y25 K P
4.27000 48.592909403822695 33.11488064607739 52.884837263623936 86.09308975060176 67.93394866099604 12.931910836381013 85.4938491138136 9.385055014216817 58.299519905835915 4.106706801390315 36.38197238675727 62.81666346718552 45.4963262693869 11.311933412675536 43.10889716745206 19.963502160538493 5.258780096281473 9.576474840382247 2.075533860941014 19.784336965045114 37.67239326981456 83.96725368859599 42.35462364195809 52.16961469707101 66.73791841954005 28.61650512034597 80.62439027657581 36.51813687478768 13.926406855903119 47.594354778130054 22.37582534018585 25.268694952572652 25.236405473593994 58.230861486446386 56.144748146932564 28.191115218527127 6.794937455928729 73.17747683426428 93.57268395126869 81.60670558939965 22.47845593531597 41.44468024604988 90.06237939662142 91.12052450368641 81.16087713296791 92.43099260463586 97.22720273700706 68.15342369297566 39.73255794894501 43.75303070090853 120.7080516391784 7.020928133789759
4.28000 48.62291214357186 33.12627782284469 52.853954158347946 86.32191900448281 67.99664239427092 12.934858820907195 85.4384343059134 9.557385763184266 58.26172569853084 4.041590762875489 36.39398280187334 62.7560186403399 45.61492580405239 11.530828788476963 43.16114307546702 19.931493409448667 5.518242472055596 9.479562515457546 2.125329865763813 19.717058939368663 37.692326881637804 83.8963062090057 42.219072718532416 52.290634904616596 66.82183656300141 28.642548345783396 80.62467146052741 36.50916343396004 14.033255449063633 47.52077924908089 22.408784645945193 25.3871612985065 25.254933156361588 58.21338703555885 56.248925267648424 27.9267492063976 6.907270584776083 73.04370943640143 93.73754665155649 81.60771772477165 22.527375328810717 41.565424134547264 89.84203482131649 91.29360493079949 81.17228524389131 92.45376849824119 97.17600393480585 68.29227087997536 39.843055291484895 43.688004017772506 119.2975845038347 8.429475298432346
4.29000 48.644992760984415 33.14296841826269 52.82298046748214 86.55076417855155 68.05918699559574 12.937759185701621 85.38300800314602 9.729669436343421 58.223967071435574 3.976670273485038 36.4058935851871 62.6950844061733 45.73956400765994 11.729466791469779 43.20762857673087 19.919898842758943 5.777807801830023 9.382286041550572 2.174997959846885 19.65013860914667 37.71235969893659 83.82536290133761 42.08756817191677 52.42700908286568 66.90645787274117 28.668590369978084 80.6248788872679 36.500142692915 14.13925963943155 47.447912898178004 22.44174354482727 25.505698702860354 25.27363098606996 58.195857300147246 56.360123979431144 27.656955582847626 7.01982985585016 72.91013172385847 93.90284235037507 81.60765166340472 22.57727846516589 41.68551597602345 89.64237176120514 91.46479187181436 81.16270398650826 92.479365390227 97.12446392303166 68.43115256568798 39.94942097428668 43.60767775712879 117.11540305472703 10.658840408303718
4.30000 48.66180689714077 33.163293293082724 52.791917715216435 86.77962659927437 68.12158796908136 12.940617419982482 85.32756685889827 9.901907634874481 58.186239530425276 3.911940255848519 36.41768854081713 62.63389308198228 45.87274712228132 11.900858605801501 43.24585142536333 19.935707447374114 6.037447466643057 9.284752806262867 2.224568037457832 19.583469178264643 37.73249134077629 83.75442555614319 41.95881323528633 52.575412977844074 66.99178789434957 28.694651993498024 80.62500998616932 36.49107298191872 14.244048270664791 47.37599356336418 22.474702113739045 25.624307373209714 25.292498779409943 58.17826652619041 56.475677930223725 27.383375009613083 7.132587849329349 72.77671943435263 94.06838766437043 81.60698357114272 22.62853739359003 41.804721605217274 89.47241728628651 91.63283596491826 81.12328780014792 92.50854373375445 97.07261145278457 68.57010400189937 40.05297137422838 43.51534093681719 114.98267521918149 12.87921473771949
4.31000 48.67522129633075 33.186018412610416 52.76076783726192 87.0085080053998 68.18385093306568 12.943439348663839 85.27210747947804 10.074102056649593 58.148537646480335 3.847395346603546 36.42933675067066 62.57250465923993 46.016899922706045 12.039075929583277 43.2733924128841 19.984848431480184 6.297133696738346 9.1870560421195 2.274068971675656 19.51695795407764 37.752721168700646 83.68349592186921 41.83180055030005 52.732675118958845 67.07782294187244 28.720753404682185 80.62506208099514 36.481952574816546 14.34715390931557 47.305309096927566 22.507660494399673 25.742987587190974 25.311536411334664 58.160608746236754 56.59371761373559 27.10722315280031 7.245508662369771 72.64344714388005 94.23406405835689 81.60598423106293 22.68162048584293 41.92275695810372 89.34069688844117 91.79701234161146 81.04562751423842 92.54174497494712 97.02048415485454 68.70916145173713 40.154748660369044 43.41410155129202 114.16858452067187 13.75681624741092
4.32000 48.68649467642388 33.210266726780155 52.729533198718194 87.23741063370271 68.24598152592856 12.946231062986262 85.21662640904823 10.246254526016841 58.11085485738204 3.7830301124876384 36.44078391913424 62.511022671009194 46.17352129856921 12.141547242816628 43.28876018323716 20.069894884133923 6.556840166603344 9.089275514828607 2.3235280332791435 19.450525660257625 37.773048291302736 83.61257568863948 41.705845581855286 52.896081287110015 67.16454693938518 28.746912815488827 80.62503238635016 36.47277966515405 14.44799887071852 47.23620075918311 22.540618903979592 25.86173969757737 25.33074383130588 58.14287777638009 56.71299278797783 26.829359776113552 7.358549800374239 72.51028971275765 94.39979825090712 81.60480045347198 22.737106386744692 42.03928467400313 89.25193743226585 91.95732142015598 80.92506688766669 92.5788096713376 96.9681267388037 68.84836039741415 40.25549579219369 43.306566502651286 115.51419778287973 12.388260965414139
4.33000 48.696450423265446 33.235434050673284 52.698216612791384 87.46633728636185 68.30798532150958 12.948998870798626 85.16112012254627 10.418367000777673 58.073183341831665 3.7188392333558795 36.45193934133333 62.44961816327525 46.342545344046975 12.210288596001146 43.29203030563097 20.188832805089348 6.816542425478593 8.99147846156775 2.372970473322726 19.384105500693646 37.79347157078713 83.54166647209944 41.58055409761713 53.06343990642559 67.25193013786354 28.773145060349066 80.62491800384403 36.46355236323597 14.545885412019826 47.16906285097682 22.57357764274823 25.980564138384334 25.35012107603456 58.12506721889016 56.83270137492165 26.550373958606325 7.471664306209009 72.37722352870003 94.56554657493095 81.60350741110511 22.79569380627419 42.15391445535791 89.20468247665454 92.11443747543368 80.76310282404793 92.61897701570899 96.91558894827975 68.98773386308545 40.355701793902824 43.19475253541785 118.69041573808668 9.13074872571486
4.34000 48.70561367895367 33.261113631132964 52.6668213600451 87.69529139965687 68.36986775257746 12.951749266033168 85.10558502362179 10.590441546658184 58.03551402046689 3.6548176094466704 36.46265637306178 62.38856572900421 46.52243687236903 12.250958374815662 43.284749627181974 20.336006097256966 7.076218184148433 8.893720681586231 2.4224192500470805 19.3176420736982 37.81398963138048 83.47076979745172 41.4557747969391 53.23299937084899 67.33992949083523 28.799460386329514 80.62471591847445 36.45426869327114 14.63999455691784 47.1043362754423 22.606537096422525 26.099461432311035 25.369668278087744 58.10717047167119 56.95235250654184 26.270660504801764 7.584802955463797 72.24422747543728 94.7312836774373 81.60214069878303 22.858202686233234 42.266209493467905 89.19212352799448 92.2693379369211 80.56656532436698 92.66122404270506 96.86292344190507 69.12731090196023 40.45566833415602 43.080133221593094 122.5194556157692 5.236025584485847
4.35000 48.71431095879542 33.287036692474615 52.63535120842424 87.92427711369807 68.4316340416259 12.954488914759384 85.05001744233806 10.762480286537098 57.99783667933713 3.590960376223621 36.472703375474104 62.32829726330018 46.710895885620936 12.270583919702668 43.269231434323274 20.50438971780457 7.335847519515426 8.796047700221383 2.4718948781043784 19.25109021542153 37.834600869541006 83.39988708403365 41.33156693234984 53.403292940004974 67.42849036179115 28.825863604426825 80.62442299542299 36.444926590701364 14.729399294476657 47.042493514372225 22.639497733669177 26.21843219959288 25.389385668791117 58.089180745172065 57.07166583278264 25.990480007816846 7.6979163594537745 72.1112835935004 94.89699503418755 81.60071510190343 22.925560996532575 42.375701460297364 89.20530553607458 92.42290217827178 80.34441940017234 92.70464879988172 96.81018375256997 69.26711525834861 40.55557078199213 42.96374072373048 125.90415203428822 1.8304018564586704
4.36000 48.722739212621605 33.31302850024982 52.603810434621224 88.15329934367071 68.49328913800561 12.95722465348359 84.99441362897453 10.934485342573334 57.96014016461629 3.5272628421673913 36.48172109626204 62.26948102028666 46.905595548851956 12.275630256280706 43.2478170050743 20.687520787768094 7.595412863370227 8.698495944193771 2.5214153776846784 19.184413773923893 37.85530346593179 83.32901963076706 41.20819613705733 53.5729516707064 67.51754916984075 28.852353698592026 80.62403597741236 36.43552389979651 14.81309819907916 46.984013038580194 22.672460101426818 26.33747716784526 25.409273571996334 58.071091086826655 57.19050066800695 25.71000283643813 7.8109568469204484 71.97837743460649 95.06267232714667 81.59923536369386 22.998771111837332 42.481916102008825 89.23598252907125 92.57573115785313 80.10491401302636 92.74864078866321 96.75742244608651 69.4071642372738 40.65550454618093 42.84627431386149 128.3180308601947 -0.5744300711799274
4.37000 48.731012520594035 33.33897694976133 52.57220384735061 88.38236385283128 68.55483765981211 12.959963495561459 84.93876974359321 11.106458785960278 57.92241259360872 3.4637203376668255 36.489161808262985 62.21313477484052 47.10459812996554 12.271134621791143 43.222459210524875 20.8803640417412 7.854899028184864 8.601093884038557 2.570996302110356 19.117584590711516 37.87609539902899 83.2581686025443 41.086163199501605 53.740497817249754 67.60703656255545 28.878923914093637 80.62355148273396 36.42605837157607 14.890073697773687 46.92934291372729 22.7054248207686 26.456597181986776 25.429332382353834 58.05289441239044 57.3088069367586 25.429339944711334 7.923880033688353 71.84549813851594 95.22831071035125 81.59770258413978 23.078851540740775 42.58440959073616 89.27785112448032 92.72816467259179 79.8543512873895 92.7928583788971 96.70468955242362 69.54746749210173 40.75551661428466 42.72819443185813 129.70564112680032 -1.9438947688747574
4.38000 48.739193322828044 33.364810479816036 52.54053681278955 88.61147732646309 68.61628383878396 12.962712642822318 84.88308184299433 11.278402599853536 57.88464153370511 3.4003281586942475 36.49420663346081 62.160780236590504 47.306461798235375 12.260651879523975 43.194615300720265 21.079366304214947 8.114293133760082 8.503863113443954 2.6206508252525444 19.050581368518404 37.89697446024486 83.18733496618223 40.96626622612482 53.90411739485294 67.69688073275043 28.905562281586334 80.6229660040206 36.41652766209481 14.95937424295581 46.878856497087135 22.738392584742634 26.575793213034455 25.4495625174925 58.03458354248801 57.426591573869 25.148563752226284 8.036646045950464 71.71263827978555 95.39390722748477 81.5961184418032 23.166754748179997 42.682812796204175 89.32657763020562 92.88036794666714 79.59706103174261 92.8371392639857 96.6520313319409 69.688026003631 40.8556253963425 42.60979652036767 130.2171273581614 -2.439249735452661
4.39000 48.74731331962156 33.39048236913557 52.50881526456553 88.8406474447329 68.67763146676336 12.96547950052644 84.82734586689878 11.450318654666233 57.846814145601165 3.337081376874883 36.49566355779815 62.114634248835195 47.51018484439274 12.246544632596924 43.16530236138043 21.282166469198916 8.373584548695675 8.406819346768298 2.6703898889058064 18.983388677504692 37.91793826981802 83.1165195797571 40.84969022611954 54.06141505091764 67.78701055959908 28.932252485991967 80.62227590781292 36.406929331112146 15.020211656682566 46.832807061009476 22.771364158345392 26.69506636448307 25.469964327870933 58.01615124114384 57.543895574386035 24.867721887682315 8.149220319981385 71.5797935416564 95.55945992563338 81.5944884260179 23.263269804137146 42.77687663030446 89.3793597347849 93.03240973265599 79.33584004137916 92.88142060471277 96.5994893311859 69.8288309297713 40.95583230195512 42.491265973794526 130.0374070036419 -2.2475383012084795
4.40000 48.755387654451475 33.41595962772632 52.477045766728246 89.06988295039118 68.73888384277993 12.968271694235613 84.77155762466387 11.622208692682152 57.80891743270474 3.273974682890253 36.491865673199875 62.07780134480829 47.71510142546946 12.230325288530368 43.13520129736342 21.487253500865478 8.632764624973518 8.309973325639714 2.720222327037456 18.91599605158506 37.93898429336636 83.04572312802993 40.73810179504472 54.20918310205713 67.87735833926162 28.958974963402714 80.62147743495196 36.39726084115559 15.072056249058463 46.79129129038571 22.804340380020612 26.814417875110408 25.490537941660744 57.997590250858075 57.660778389062465 24.58684596339853 8.261574091791822 71.44696227535921 95.72496741945449 81.59282468670098 23.36892725610557 42.86650852056567 89.43445008802188 93.18431255610983 79.07242915037892 92.92568769064121 96.54709971402353 69.96986229779237 41.0561278004766 42.37271785084245 129.3386736475838 -1.5376299370832773
4.41000 48.763424858173956 33.44121473997321 52.44523552464416 89.29919370576287 68.80004372035602 12.971097087208154 84.71571278328238 11.794074318955591 57.77093831663738 3.211002226435044 36.4806240842849 62.05436693918944 47.920782910674816 12.21293755482793 43.104755252885305 21.69368502116656 8.891826590599852 8.213331630813805 2.770155058825036 18.848397178256874 37.96010985856068 82.97494610737265 40.63369249406568 54.34328162267514 67.96786196108982 28.985708103767106 80.62056670182619 36.38751955698729 15.114707445292346 46.75423171626239 22.837322163782325 26.93384911740319 25.51128301749393 57.9788933157538 57.7773074224184 24.305956981965306 8.373684551852017 71.31414498714663 95.89042878789658 81.59114880839122 23.483928491300425 42.95178995350713 89.49078465035842 93.33608006422405 78.80788530035959 92.9699458665445 96.49489279314538 70.11108746280992 41.15649387998325 42.25422527427772 128.31379826472732 -0.4968398790768818
4.42000 48.771434248428676 33.46621918988563 52.4133924093039 89.52859073021412 68.86111325519148 12.973963796736266 84.65980685704322 11.965916996196786 57.73286376859125 3.1481574575666973 36.459338357316085 62.049199305418206 48.12696118098839 12.194958085708562 43.07424609495018 21.900885698300947 9.150765373918832 8.116897400411105 2.82019327287799 18.780589181188123 37.98131217140566 82.90418880833477 40.539066756429634 54.458818204319265 68.05846646970161 29.012429448049247 80.61953970250923 36.37770274548902 15.148320810613825 46.72138404032638 22.8703105010698 27.053361591347496 25.532198381736084 57.96005318051088 57.89355111027286 24.02506852493581 8.485534733978497 71.18134384903594 96.0558437572111 81.58949466275482 23.608118700603914 43.03296913548652 89.54772778322403 93.48771026794242 78.5428367342193 93.01420678441598 96.44289267498431 70.25245927583768 41.25690412095606 42.13583987117819 127.23666784335606 0.6034508331846209
4.43000 48.77943195979605 33.4909379406066 52.381524972928304 89.75808620523159 68.92209395399503 12.976880207506959 84.60383519902823 12.137738042088179 57.69468094852658 3.085432977791709 36.42538457038563 62.06723391505561 48.33347403531787 12.176731597303224 43.04384878815089 22.108512178837955 9.409577425619705 8.020670958669736 2.8703406126967153 18.712571991698248 38.002588331731836 82.83345129572668 40.45685343291391 54.550851353355604 68.14912502220702 29.03911679023182 80.61839231184408 36.3678075759934 15.173383934242777 46.692368135113476 22.903306461632784 27.17295691396594 25.553281550323362 57.94106254940149 58.009574527609324 23.744188533204927 8.597113196347745 71.04856219375795 96.2212131630781 81.5879114086527 23.741010984636702 43.11042999298574 89.60490767168025 93.63920122219083 78.27764776929499 93.05848235920375 96.39111692078554 70.39391393373265 41.3573220904896 42.01760684919735 126.47114964644028 1.39225408815015
4.44000 48.78744644988356 33.51532423459055 52.349642447746334 89.98769342826978 68.98298662596018 12.979854979625603 84.54779299449699 12.309538632487783 57.65637736436107 3.022820415463825 36.376789197501246 62.112218869112205 48.54022802776017 12.158458361727387 43.01366831573324 22.316365587066073 9.668260543765308 7.92465036115941 2.920599358145591 18.64434780333542 38.023935347740014 82.76273338751318 40.38903218097931 54.615637038845335 68.2397992995412 29.065749121235015 80.61712028955972 36.357831121107246 15.190648713187693 46.666714600482756 22.936311193024753 27.292636805541548 25.574528187989102 57.9219139905704 58.12543678858828 23.463320239126833 8.708413553850502 70.91580406875474 96.38653970529151 81.58646664815288 23.881854062884607 43.184645608783015 89.66211318134334 93.79055300420656 78.01252207545612 93.10278254704991 96.33957612442946 70.53536852270804 41.45769841378078 41.89957663450191 126.35500641421446 1.5170401159550144
4.45000 48.795524123576705 33.53931420431796 52.317754715204075 90.2174266878608 69.0437913393052 12.982897048385754 84.49167525625018 12.481319792156032 57.61794106611588 2.9603103492012437 36.31292243994258 62.18541263889198 48.74717374699847 12.140249883582156 42.983764114630354 22.524335781535484 9.926813705682031 7.828831863456065 2.9709705991861437 18.575920602661636 38.04535014979609 82.69203463564459 40.3362406497286 54.651925972598136 68.33045946101093 29.092307378744746 80.61571928554389 36.34777035809516 15.201038871809116 46.64391542173498 22.96932591857101 27.412403073797172 25.59593162908056 57.90259978200415 58.24118970825837 23.18246263066149 8.819433915220687 70.78307385187523 96.5518290169537 81.58524968892675 24.029724751270013 43.25612758257869 89.71923014627977 93.94176803177294 77.74756647900774 93.14711484132368 96.28827331364042 70.67671831851835 41.55796664767465 41.78181448100553 127.0056594570371 0.8536364964245127
4.46000 48.803735597016804 33.56282086108993 52.28587222591629 90.44730101994544 69.1045073864861 12.986015612180463 84.4354768219876 12.653082399301583 57.579360895193545 2.8978923162299286 36.2347574037004 62.28508256728753 48.95428955396149 12.12216397684552 42.95416598295997 22.732366079045196 10.185236909485223 7.733210278496017 3.0214543993109024 18.50729576887322 38.06682960394065 82.62135431287538 40.29751571003922 54.66146231182947 68.42108374424146 29.1187749907204 80.61418484643762 36.337622170919694 15.205554473429386 46.62346850760385 23.002351933921428 27.532257597344053 25.617482624506327 57.88311176190591 58.35687733935403 22.901610700878287 8.930176271289774 70.65037593562042 96.71709106805018 81.58437479713928 24.183623452416807 43.32538151333953 89.77620228590636 94.0928507283248 77.48283010618633 93.19148448344555 96.23720309633255 70.81783397196682 41.6580379264038 41.664409128035736 128.23760469804628 -0.40193219731391877
4.47000 48.8121830492535 33.58572708477766 52.25400584024361 90.67733178724899 69.16513326324433 12.989220104103385 84.3791923536221 12.824827186017039 57.54062681768221 2.835554961570587 36.144492002327695 62.40719417656374 49.16157092124894 12.104226926386586 42.924884285318356 22.940430925759824 10.443531026490847 7.63777939858455 3.072049947068249 18.43847973482983 38.088370525482 82.5506914082554 40.270671626367744 54.64829285640339 68.5116578125781 29.14513821911421 80.61251242376198 36.32738335306633 15.205190387776172 46.60491009958298 23.03539060246854 27.65220230952899 25.639169433074557 57.86344106096529 58.47253610188838 22.620755649009567 9.040645872185891 70.5177144803744 96.88234190931752 81.58398424478469 24.3425556944719 43.392874615902855 89.8330073196939 94.24380700097507 77.21832830569483 93.2358949026071 96.18635049992649 70.95855878945018 41.757794245023504 41.54748140529466 129.69362604582008 -1.8770020781929697
4.48000 48.821009051265555 33.607877295373726 52.22216654377192 90.90753399731061 69.22566666867911 12.992520141753992 84.32281633859483 12.996554738966173 57.50173038448471 2.7732864113723386 36.04482228705693 62.54676213578773 49.369023423053314 12.086447253742989 42.895916367328475 23.14852166562472 10.701697665851016 7.542532237269671 3.1227556948134483 18.36947970229497 38.10996969259697 82.48004463088476 40.25302642134347 54.61741558099727 68.60217394286357 29.171386323468163 80.61069738383591 36.31705061131891 15.200877355643533 46.58783368274531 23.068443349999033 27.772239183500364 25.660978255157087 57.843578021756876 58.58819530270779 22.339885142291596 9.150850622660917 70.3850932324819 97.0476057336348 81.58425086050552 24.505591076242702 43.45901683896484 89.88964241788808 94.39464372952916 76.9540572179928 93.28034817593058 96.13568949127192 71.09870641408138 41.85708018521053 41.431193563117034 131.05203424594566 -3.24349722780644
4.49000 48.830407183512534 33.62906758038331 52.19036496862553 91.13792123687577 69.28610453618133 12.995925448512645 84.26634309320613 13.168265500320732 57.462665382710995 2.711074993173916 35.93831279037228 62.6990301225651 49.57665806887698 12.068824315082173 42.86725043382408 23.356637322133917 10.959739051644515 7.447461265463151 3.1735694843837576 18.300303404609437 38.131623859433276 82.40941241904571 40.242030942253436 54.573599619058115 68.69263013222178 29.197511571852804 80.60873501980382 36.30662057069137 15.193446666130269 46.571897295147956 23.10151165894888 27.892370218976765 25.6828939034776 57.82351217402434 58.7038779056358 22.05898371403883 9.260800516610951 70.25251540012631 97.21291718551404 81.58537968778276 24.67189860253847 43.5241535842949 89.9461153825876 94.5453683378117 76.69000260133065 93.32484542990159 96.08518122131892 71.23805931840016 41.95569289054187 41.315759930710435 132.13403030055585 -4.324962424074332
4.50000 48.84063460664309 33.64903422845186 52.158610616561646 91.36850404551227 69.34644310850254 12.999445738067479 84.20976676797125 13.339959768993596 57.42342877607732 2.6489104827735956 35.827070831235865 62.860086592320386 49.78448810708103 12.051353569921718 42.83886769554196 23.564778438935164 11.217657912351639 7.352558606319348 3.2244886598160445 18.23095891054168 38.1533297680756 82.33879295136713 40.235593822954286 54.520769448143604 68.78302918610977 29.22350912991531 80.60662056616198 36.29608978076656 15.183614690852627 46.55682255963961 23.134597062568652 28.012597430906307 25.704900577811845 57.8032323175549 58.819601466009594 21.778033357811605 9.370507124622396 70.11998357844254 97.37832378254282 81.58760825111199 24.84076216503279 43.58856670082943 90.00243934772558 94.69598846206381 76.42614512916157 93.36938716236644 96.03477211380257 71.37636862257797 42.05337020420809 41.20145921556287 132.89150529672597 -5.07791094817712
4.51000 48.85202646857404 33.66744094828895 52.12691062701723 91.5992875242646 69.4066780746683 13.003090552247038 84.15308135500113 13.51163770224981 57.38402208294401 2.5867861393431633 35.71267888187058 63.0269970746319 49.99252670168659 12.034029675941623 42.810743287686826 23.77294273519159 11.475457382342082 7.257816194581011 3.2755101675274507 18.161454463632833 38.175084158861 82.2681841576308 40.23214835754746 54.461872515682636 68.87337783365122 29.24937685868856 80.60434921625497 36.285454723743086 15.171981695622158 46.542388784887336 23.1677011392154 28.132922839987618 25.72698264048271 57.7827267028223 58.93537919066242 21.497014376934196 9.47998314227188 69.98749971484283 97.54388822713207 81.59120485151968 25.01158174834128 43.65248040529935 90.05862964039272 94.8465117083015 76.16246351882545 93.41397348869359 95.98439200958624 71.51335583031803 42.14977714899441 41.088648271086434 133.34958284247455 -5.5307235885261425
4.52000 48.86501152655536 33.683865623031814 52.09526785528036 91.83026759892384 69.4668047921032 13.006869026508927 84.09628069739388 13.683299317802684 57.34445341798547 2.5247019082142286 35.59626049881498 63.19768403265249 50.200785054034206 12.016848093723114 42.78284626162695 23.98112177508828 11.733140914792987 7.1632259055113625 3.3266306445878553 18.091798351940493 38.19688377872924 82.19758372801634 40.23058585410724 54.39899923380202 68.96368590152812 29.27511504935804 80.60191614330553 36.27471182454951 15.159039526573004 46.52842479020813 23.200825506903797 28.253348464892984 25.749125332574156 57.76198329063639 59.05122112987155 21.215906550592205 9.589242002042935 69.85506510582505 97.70969029025596 81.59646429093914 25.183865764842434 43.71606947419392 90.11470196797299 94.9969454831972 75.89893632873215 93.45860432413366 95.93395268037607 71.64871710577806 42.24449143390628 40.97777678120388 133.55887148239083 -5.7354792730322295
4.53000 48.880127535122824 33.6977883611719 52.063677907420754 92.06142571463633 69.52681862450618 13.010789624165128 84.03935850060216 13.85494449652139 57.304740540461594 2.4626693393203527 35.4785858149145 63.37073038115073 50.40927063065478 11.999805573184645 42.755138813527466 24.189298127553993 11.990712205317022 7.0687796579554645 3.3778464958475025 18.021998803658512 38.21872538746205 82.12698912040986 40.23014950825681 54.33357918999637 69.05396556521973 29.30072611933559 80.59931652564535 36.263857463452744 15.145183885681396 46.51480024129478 23.233971818187307 28.373876315975508 25.77131540171166 57.74099007002234 59.1671355564174 20.93469075650037 9.698297548061893 69.72268041730665 97.8758278580079 81.60370050311761 25.357218804007886 43.779467919948196 90.1706714153371 95.1472968824423 75.63554294101688 93.50327951587154 95.8833471201796 71.78213058187599 42.33698950906604 40.869400843768744 133.5704668832425 -5.743616415964514
4.54000 48.89803373138056 33.708583911698824 52.0321246020501 92.29272098083285 69.58671543551787 13.014859740041732 83.98230834571508 14.026572985891208 57.26491542760744 2.400719008427235 35.360170644712504 63.545193605154935 50.61798518809262 11.982899675334075 42.72757481791723 24.397442667352284 12.248175125500412 6.974469495527578 3.429153960761008 17.952063904633626 38.24060576177295 82.05639756582633 40.23033476128329 54.266566731241504 69.14423068638742 29.326214289497912 80.5965455769344 36.25288799166683 15.130728228303106 46.50141753080142 23.267141755402598 28.49450839023261 25.79354163990368 57.71973541413727 59.283130642831885 20.653351123539622 9.80716377026767 69.59034572156659 98.0424166746559 81.61323578997293 25.531327764433275 43.84277711764252 90.22655193296808 95.29757262250622 75.37226403788071 93.54799893684245 95.83245008416924 71.91326707355707 42.42663592392184 40.764192636624706 133.42752262875183 -5.598130087595053
4.55000 48.91951619297853 33.71552312523028 52.00057307016798 92.52407871500898 69.64649228871863 13.019085210563594 83.92512370455907 14.198184404376837 57.225031152060204 2.33891156238837 35.24135450008662 63.72045870460264 50.82692226233219 11.966127315962929 42.70009766634704 24.605511785958537 12.505533665514397 6.880287649414544 3.4805491707837914 17.882001534304145 38.26252169727855 81.98580607216736 40.23081085550495 54.19858766356478 69.23449623764071 29.35158525786467 80.59359858229415 36.2417997505612 15.11591745619917 46.48820469446086 23.300337026292883 28.615246667316026 25.815795277429388 57.69820845439456 59.399216623656 20.371877949740185 9.91585459294278 69.45806054502334 98.20958832925824 81.62538675461327 25.70594819988196 43.90607289192087 90.28235611834512 95.44777900434117 75.109081813073 93.59276255155329 95.78112033125768 72.04180406979401 42.512680313504866 40.66294146533715 133.1651446233365 -5.333832767889521
4.56000 48.94548029759728 33.717789655575444 51.96895932756789 92.75537382926075 69.70614841882401 13.02346969595901 83.867797956482 14.369778246844332 57.1851722210538 2.2773539635094067 35.1223570746848 63.896131297132875 51.03606371443536 11.94948217331599 42.672637365936616 24.813444372367687 12.762791884959253 6.7862265858230995 3.532028198219911 17.811819317046094 38.28447000842991 81.91521142659141 40.23136402605691 54.13004577318388 69.32477781051666 29.376845880675702 80.59047094144226 36.23058909517669 15.100940422960312 46.475109510369336 23.333559360023234 28.736093106406624 25.83807029904379 57.676399453643285 59.51540872929467 20.09027164486517 10.024383711568703 69.32582392221025 98.37748615369948 81.64044757407383 25.880891847503886 43.969411416733415 90.33809517596221 95.59792190007356 74.84597998617538 93.63757046192404 95.72920490833027 72.16744237758556 42.59426789507639 40.56654001002948 132.81308308537157 -4.9802471184731
4.57000 48.97692380053267 33.71451858845074 51.93717462596741 92.98640691665048 69.76568655534277 13.028013913051124 83.81032440663645 14.541353891196835 57.145470068004656 2.2162230933990776 35.003317398549534 64.0719632880275 51.24537478723755 11.932950659383929 42.64510683274517 25.021158517784816 13.019953871118801 6.692279040682938 3.583587097380115 17.74152458632665 38.30644752652236 81.84461019679514 40.2318581618678 54.061196784170676 69.41509119890664 29.402003867989652 80.5871582201055 36.21925242288678 15.085940827776026 46.46209473817401 23.366810503608445 28.857049643799684 25.860363632353618 57.65430016006602 59.63173132077891 19.808548070124395 10.132764471565363 69.19363445235425 98.54625894953725 81.6586718939486 26.056015786453518 44.03283397130037 90.39377894965028 95.74800675597591 74.5829437190165 93.68242293905861 95.67654556475628 72.28992414025699 42.670470067168445 40.47594904843505 132.39798122068794 -4.563986338084572
4.58000 49.01488550306697 33.70486172210613 51.90504219140906 93.21687020832721 69.8251146993963 13.032714697213214 83.75269630552303 14.712910606373054 57.10612609230444 2.1557995562703556 34.88432037884347 64.24780241457836 51.454796916254786 11.91650599990818 42.61739733361869 25.228548020793387 13.27702370383838 6.598438043846547 3.635221938872652 17.671124359434057 38.32845109594344 81.77399873153135 40.23220817375914 53.99219846866845 69.50545204799222 29.42706749766042 80.58365621121028 36.20778620819368 15.071026410681943 46.44913436491981 23.400092218786753 28.97811819106519 25.882675219564998 57.63190412402535 59.748223856660495 19.52674578242561 10.2410097824925 69.06149035587514 98.71605282542426 81.68025521253372 26.231213298304557 44.09637068596303 90.44941602772595 95.89803860652114 74.31995948435738 93.72732044547678 95.62298702149081 72.40905036584336 42.740340213796614 40.39213580065002 131.94313459296015 -4.108596220012091
